"TeamId","TeamName","RankPrivate","RankPublic","RankDelta","ScorePrivate","ScorePublic","ScoreDelta"
328839,"MorrisQiu",1452,756,-696,0.62356,0.6408,-0.01724
329800,"MI",1453,757,-696,0.62356,0.6408,-0.01724
328782,"ShashidharJetti",1454,2394,940,0.62356,0.61782,0.00573999999999997
330109,"Max Antonov",1455,1867,412,0.62356,0.62644,-0.00287999999999999
328824,"niclaij",1456,524,-932,0.62356,0.64511,-0.02155
329706,"Ivan_mephist",1457,2181,724,0.62356,0.61925,0.00431000000000004
329826,"soumendu",1458,943,-515,0.62356,0.63793,-0.01437
330077,"RamanenderSingh",1459,1800,341,0.62356,0.62787,-0.00431000000000004
329498,"SaraCarrington",1460,1426,-34,0.62356,0.63075,-0.00719000000000003
330769,"Eotoke Tan",1461,1324,-137,0.62356,0.63218,-0.00861999999999996
329566,"Matthew",1462,1557,95,0.62356,0.62931,-0.00575000000000003
329888,"WalkerChu",1463,758,-705,0.62356,0.6408,-0.01724
331123,"Michael Cox",1464,1427,-37,0.62356,0.63075,-0.00719000000000003
329905,"Hu Qin",1465,1558,93,0.62356,0.62931,-0.00575000000000003
328978,"Devashis Sarangi",1466,665,-801,0.62356,0.64224,-0.01868
329173,"nburman",1467,1130,-337,0.62356,0.63506,-0.0115
332007,"pgren",1468,1325,-143,0.62356,0.63218,-0.00861999999999996
331553,"IdaTateo",1469,1801,332,0.62356,0.62787,-0.00431000000000004
332021,"Aimee Hall",1470,2182,712,0.62356,0.61925,0.00431000000000004
329496,"Nataraj Dongre",1471,2016,545,0.62356,0.62356,0
332166,"leafwood",1472,1559,87,0.62356,0.62931,-0.00575000000000003
331491," ldbkgl",1473,1868,395,0.62356,0.62644,-0.00287999999999999
331915,"hephe",1474,1428,-46,0.62356,0.63075,-0.00719000000000003
329434,"DavidMcAuslan",1475,2107,632,0.62356,0.62069,0.00287000000000004
329719,"LataAsnani",1476,759,-717,0.62356,0.6408,-0.01724
329255,"Alejandra Fernández",1477,1869,392,0.62356,0.62644,-0.00287999999999999
331578,"Bob Hay",1478,1560,82,0.62356,0.62931,-0.00575000000000003
333783,"KenOchi",1479,2395,916,0.62356,0.61782,0.00573999999999997
328846,"NicholasCoder",1480,1561,81,0.62356,0.62931,-0.00575000000000003
330323,"Sai Prasanth Kota",1481,289,-1192,0.62356,0.65086,-0.0273
330087,"Ed van Gasteren",1482,1036,-446,0.62356,0.63649,-0.01293
329930,"jonsan21",1483,157,-1326,0.62356,0.65517,-0.03161
332772,"Anand",1484,1562,78,0.62356,0.62931,-0.00575000000000003
330305,"menejike",1485,1563,78,0.62356,0.62931,-0.00575000000000003
331303,"flowlight",1486,1326,-160,0.62356,0.63218,-0.00861999999999996
332743,"AdythiaDean",1487,846,-641,0.62356,0.63937,-0.01581
335202,"RajeshDhume",1488,1429,-59,0.62356,0.63075,-0.00719000000000003
329269,"Jeremyj",1489,241,-1248,0.62356,0.6523,-0.02874
335116,"ectan9",1490,1564,74,0.62356,0.62931,-0.00575000000000003
328950,"Nitin Chandra",1491,2396,905,0.62356,0.61782,0.00573999999999997
329364,"CelsoAvanti",1492,1565,73,0.62356,0.62931,-0.00575000000000003
330260,"Jorge Mario Calvo Londoño",1493,1037,-456,0.62356,0.63649,-0.01293
330982,"Dmitry Kolosov",1494,1038,-456,0.62356,0.63649,-0.01293
333421,"Krishnendu Saha",1495,666,-829,0.62356,0.64224,-0.01868
332186,"bondk818",1496,2431,935,0.62356,0.61638,0.00717999999999996
336240,"axbt",1497,1327,-170,0.62356,0.63218,-0.00861999999999996
336376,"Irenedea",1498,2183,685,0.62356,0.61925,0.00431000000000004
335714,"jpcandusso",1499,1870,371,0.62356,0.62644,-0.00287999999999999
335468,"YoshiieTsunoda",1500,1039,-461,0.62356,0.63649,-0.01293
335064,"luvdata88",1501,1219,-282,0.62356,0.63362,-0.01006
329217,"Guido",1502,667,-835,0.62356,0.64224,-0.01868
335551,"aoleo",1503,525,-978,0.62356,0.64511,-0.02155
336811,"Yannick UM",1504,2397,893,0.62356,0.61782,0.00573999999999997
330990,"AntonioAlbo",1505,2060,555,0.62356,0.62213,0.00143000000000004
331593,"JBELK",1506,2061,555,0.62356,0.62213,0.00143000000000004
336104,"daskalge",1507,1944,437,0.62356,0.625,-0.00144
337414,"Ilya Gukov",1508,2184,676,0.62356,0.61925,0.00431000000000004
331764,"SuzanneBlack",1509,2185,676,0.62356,0.61925,0.00431000000000004
333201,"charmiwowong",1510,2186,676,0.62356,0.61925,0.00431000000000004
337667,"amus",1511,1328,-183,0.62356,0.63218,-0.00861999999999996
331630,"David 2",1512,847,-665,0.62356,0.63937,-0.01581
329857,"MT",1513,1566,53,0.62356,0.62931,-0.00575000000000003
329537,"kismet",1514,1567,53,0.62356,0.62931,-0.00575000000000003
336221,"Manuel Silva Gallego",1515,337,-1178,0.62356,0.64943,-0.0258699999999999
335445,"Erdem",1516,1568,52,0.62356,0.62931,-0.00575000000000003
330978,"Luis Teixeira",1517,135,-1382,0.62356,0.65661,-0.03305
329381,"jmstadt",1518,760,-758,0.62356,0.6408,-0.01724
332879,"LindaGibbs",1519,1569,50,0.62356,0.62931,-0.00575000000000003
329440,"Ricardo Guadarrama Arias",1520,1220,-300,0.62356,0.63362,-0.01006
333749,"skyu",1521,1570,49,0.62356,0.62931,-0.00575000000000003
332311,"Manas",1522,1329,-193,0.62356,0.63218,-0.00861999999999996
333679,"dgfriedrich",1523,290,-1233,0.62356,0.65086,-0.0273
330592,"DanJub",1524,2017,493,0.62356,0.62356,0
337868,"Daniel 2",1525,1131,-394,0.62356,0.63506,-0.0115
330947,"jaboo",1526,1571,45,0.62356,0.62931,-0.00575000000000003
331274,"AbhishekT",1527,848,-679,0.62356,0.63937,-0.01581
339082,"Jaider Fernandez",1528,1945,417,0.62356,0.625,-0.00144
332497,"extremadamente",1529,2398,869,0.62356,0.61782,0.00573999999999997
331038,"E. Aboufadel",1530,158,-1372,0.62356,0.65517,-0.03161
338679,"FabioSilva",1531,2187,656,0.62356,0.61925,0.00431000000000004
339207,"Soumitra Chakraborty",1532,2399,867,0.62356,0.61782,0.00573999999999997
339279,"DougRoberts",1533,2062,529,0.62356,0.62213,0.00143000000000004
329085,"WilliamFlorez",1534,1871,337,0.62356,0.62644,-0.00287999999999999
333227,"Thomas 2",1535,1132,-403,0.62356,0.63506,-0.0115
332953,"Saurabh Desai",1536,1430,-106,0.62356,0.63075,-0.00719000000000003
339070,"EmmaM",1537,338,-1199,0.62356,0.64943,-0.0258699999999999
329399,"emma",1538,2188,650,0.62356,0.61925,0.00431000000000004
332390,"Christos",1539,849,-690,0.62356,0.63937,-0.01581
332715,"NeilParham",1540,399,-1141,0.62356,0.64799,-0.02443
339005,"PaulM",1541,1133,-408,0.62356,0.63506,-0.0115
339698,"Kenny Lew",1542,1802,260,0.62356,0.62787,-0.00431000000000004
329449,"Bio_Geek",1543,668,-875,0.62356,0.64224,-0.01868
336400,"AnilSamal",1544,526,-1018,0.62356,0.64511,-0.02155
338673,"KV",1545,2449,904,0.62356,0.61494,0.00861999999999996
328993,"KeyShin",1546,69,-1477,0.62213,0.66236,-0.04023
329016,"ShravK",1547,1572,25,0.62213,0.62931,-0.00718000000000008
329032,"naxujalsdf",1548,1573,25,0.62213,0.62931,-0.00718000000000008
329082,"Walter Silva",1549,1574,25,0.62213,0.62931,-0.00718000000000008
329156,"PaulZ",1550,1575,25,0.62213,0.62931,-0.00718000000000008
329182,"hamelg",1551,1576,25,0.62213,0.62931,-0.00718000000000008
329162,"kaglag",1552,1577,25,0.62213,0.62931,-0.00718000000000008
329212,"mantvydas",1553,1578,25,0.62213,0.62931,-0.00718000000000008
328900,"OlesyaKosmyna",1554,1431,-123,0.62213,0.63075,-0.00862000000000007
329378,"victorlacorte",1555,1579,24,0.62213,0.62931,-0.00718000000000008
329391,"addelalat",1556,1432,-124,0.62213,0.63075,-0.00862000000000007
329346,"Masoud Allameh",1557,2018,461,0.62213,0.62356,-0.00143000000000004
329500,"frankengelbert",1558,1580,22,0.62213,0.62931,-0.00718000000000008
329606,"phinney19",1559,1581,22,0.62213,0.62931,-0.00718000000000008
329576,"Hari",1560,1221,-339,0.62213,0.63362,-0.01149
329660,"Massimo Morelli",1561,1330,-231,0.62213,0.63218,-0.01005
328924,"MohitDhameeja",1562,1582,20,0.62213,0.62931,-0.00718000000000008
329725,"Vinith Vemana",1563,1583,20,0.62213,0.62931,-0.00718000000000008
329825,"Ilona",1564,1584,20,0.62213,0.62931,-0.00718000000000008
329164,"Brusko",1565,1803,238,0.62213,0.62787,-0.00574000000000008
329921,"Vincent Soh",1566,1585,19,0.62213,0.62931,-0.00718000000000008
329934,"PabloFernandez",1567,1586,19,0.62213,0.62931,-0.00718000000000008
329952,"A_Knopp",1568,1587,19,0.62213,0.62931,-0.00718000000000008
329973,"HeathLoden",1569,1588,19,0.62213,0.62931,-0.00718000000000008
330001,"EdwardHeatley",1570,1589,19,0.62213,0.62931,-0.00718000000000008
329077,"MuhammadIqbalTawakal",1571,1590,19,0.62213,0.62931,-0.00718000000000008
329807,"HimanshuGoyal",1572,1433,-139,0.62213,0.63075,-0.00862000000000007
330212,"Alberto",1573,291,-1282,0.62213,0.65086,-0.02873
329916,"BillMiller",1574,1591,17,0.62213,0.62931,-0.00718000000000008
330288,"LASODATA",1575,1592,17,0.62213,0.62931,-0.00718000000000008
329802,"Murrayh",1576,1593,17,0.62213,0.62931,-0.00718000000000008
329978,"Ashokkumar",1577,1594,17,0.62213,0.62931,-0.00718000000000008
330727,"CarolP",1578,1595,17,0.62213,0.62931,-0.00718000000000008
328968,"Jennifer R ",1579,2486,907,0.62213,0.61207,0.01006
330839,"sujohn",1580,2540,960,0.62213,0.60632,0.01581
329396,"parinaz bassampour",1581,761,-820,0.62213,0.6408,-0.0186700000000001
330757,"BenRussert",1582,944,-638,0.62213,0.63793,-0.0158
330597,"Jurgens",1583,2063,480,0.62213,0.62213,0
330685,"DavidIgnoul",1584,1596,12,0.62213,0.62931,-0.00718000000000008
330643,"SebastianGarcia",1585,762,-823,0.62213,0.6408,-0.0186700000000001
331150,"KshitizKhatri",1586,1331,-255,0.62213,0.63218,-0.01005
330129,"Narender",1587,1597,10,0.62213,0.62931,-0.00718000000000008
331032,"timflocke",1588,1134,-454,0.62213,0.63506,-0.01293
331288,"charujain",1589,1598,9,0.62213,0.62931,-0.00718000000000008
329397,"Hye Jin Jang",1590,1599,9,0.62213,0.62931,-0.00718000000000008
331362,"DayTimeChunks",1591,1600,9,0.62213,0.62931,-0.00718000000000008
331494,"v413kk",1592,1601,9,0.62213,0.62931,-0.00718000000000008
331277,"C4rl05/V",1593,1434,-159,0.62213,0.63075,-0.00862000000000007
330539,"Sudhanshu_Citadel",1594,1602,8,0.62213,0.62931,-0.00718000000000008
331589,"ScottHansen",1595,1603,8,0.62213,0.62931,-0.00718000000000008
331341,"Frank_mira",1596,1332,-264,0.62213,0.63218,-0.01005
331639,"RajM",1597,1333,-264,0.62213,0.63218,-0.01005
331363,"GiteshChopra",1598,1604,6,0.62213,0.62931,-0.00718000000000008
331712,"ssstone",1599,1334,-265,0.62213,0.63218,-0.01005
330024,"tomkas",1600,1605,5,0.62213,0.62931,-0.00718000000000008
329895,"zhangliang",1601,1606,5,0.62213,0.62931,-0.00718000000000008
331750,"lizjamie",1602,1607,5,0.62213,0.62931,-0.00718000000000008
329302,"MattBeckford",1603,1608,5,0.62213,0.62931,-0.00718000000000008
331667,"sameerkarjatkar",1604,2400,796,0.62213,0.61782,0.00430999999999993
329129,"leoitsn",1605,1609,4,0.62213,0.62931,-0.00718000000000008
331962,"DeebyadeepParida",1606,1610,4,0.62213,0.62931,-0.00718000000000008
332120,"T00nHead",1607,945,-662,0.62213,0.63793,-0.0158
331289,"Joaquin",1608,850,-758,0.62213,0.63937,-0.01724
332190,"Erli Zhou",1609,1611,2,0.62213,0.62931,-0.00718000000000008
332188,"Varshan",1610,1612,2,0.62213,0.62931,-0.00718000000000008
331885,"ks72",1611,1222,-389,0.62213,0.63362,-0.01149
332300,"GaneshAR",1612,1613,1,0.62213,0.62931,-0.00718000000000008
331320,"J058",1613,339,-1274,0.62213,0.64943,-0.0273
331324,"TamannaGupta",1614,2401,787,0.62213,0.61782,0.00430999999999993
332345,"jim1957",1615,1223,-392,0.62213,0.63362,-0.01149
332391,"James",1616,1614,-2,0.62213,0.62931,-0.00718000000000008
332399,"Deependra",1617,1615,-2,0.62213,0.62931,-0.00718000000000008
332474,"Eoin Bradford",1618,1616,-2,0.62213,0.62931,-0.00718000000000008
332496,"ribery77",1619,1617,-2,0.62213,0.62931,-0.00718000000000008
331489,"SultanAbuKoshaim",1620,669,-951,0.62213,0.64224,-0.0201100000000001
332064,"Dani",1621,1618,-3,0.62213,0.62931,-0.00718000000000008
332541,"Erik Larsen",1622,1619,-3,0.62213,0.62931,-0.00718000000000008
332537,"miniesta4",1623,1135,-488,0.62213,0.63506,-0.01293
329284,"maximiliangoldmann",1624,1620,-4,0.62213,0.62931,-0.00718000000000008
332443,"Janne H",1625,1946,321,0.62213,0.625,-0.00287000000000004
332421,"DimitrisT",1626,1621,-5,0.62213,0.62931,-0.00718000000000008
332614,"ROBERTMOSTAFAVI",1627,670,-957,0.62213,0.64224,-0.0201100000000001
332669,"RoboticTree",1628,1622,-6,0.62213,0.62931,-0.00718000000000008
328972,"BakerFriehat",1629,671,-958,0.62213,0.64224,-0.0201100000000001
331669,"Rafael Ladeira",1630,1872,242,0.62213,0.62644,-0.00431000000000004
329693,"JM123",1631,1623,-8,0.62213,0.62931,-0.00718000000000008
332766,"NandakumarMohan",1632,1624,-8,0.62213,0.62931,-0.00718000000000008
332781,"AlonAlexandrov",1633,1625,-8,0.62213,0.62931,-0.00718000000000008
332846,"Monika S.",1634,672,-962,0.62213,0.64224,-0.0201100000000001
332968,"Mohammed Haris T",1635,1626,-9,0.62213,0.62931,-0.00718000000000008
332963,"ankitbansal",1636,1627,-9,0.62213,0.62931,-0.00718000000000008
333032,"SergiiMelnychuk",1637,1628,-9,0.62213,0.62931,-0.00718000000000008
333067,"rahulkumar_rk",1638,1629,-9,0.62213,0.62931,-0.00718000000000008
333060,"Roberto Keffer Avelino",1639,1630,-9,0.62213,0.62931,-0.00718000000000008
328810,"mises",1640,2108,468,0.62213,0.62069,0.00144
333055,"menglish531",1641,1631,-10,0.62213,0.62931,-0.00718000000000008
333140,"sasanka",1642,1632,-10,0.62213,0.62931,-0.00718000000000008
333158,"lavorue",1643,1633,-10,0.62213,0.62931,-0.00718000000000008
329423,"MaxDunaevsky",1644,1634,-10,0.62213,0.62931,-0.00718000000000008
329280,"gennarogra",1645,1635,-10,0.62213,0.62931,-0.00718000000000008
333188,"Jorged'Almeida",1646,1636,-10,0.62213,0.62931,-0.00718000000000008
329458,"Steve_E",1647,2109,462,0.62213,0.62069,0.00144
333322,"shaswata roy",1648,1637,-11,0.62213,0.62931,-0.00718000000000008
332254,"Light",1649,400,-1249,0.62213,0.64799,-0.02586
333307,"Alvaro Huamán",1650,1638,-12,0.62213,0.62931,-0.00718000000000008
333341,"Dan Movek",1651,1335,-316,0.62213,0.63218,-0.01005
333340,"Ameek Bhalla",1652,1639,-13,0.62213,0.62931,-0.00718000000000008
332027,"Pieter-Jan",1653,1640,-13,0.62213,0.62931,-0.00718000000000008
333398,"LeeWilson",1654,1641,-13,0.62213,0.62931,-0.00718000000000008
329401,"shoresh",1655,763,-892,0.62213,0.6408,-0.0186700000000001
333487,"batemangq",1656,2402,746,0.62213,0.61782,0.00430999999999993
333483,"Mani",1657,1336,-321,0.62213,0.63218,-0.01005
330605,"zeraye",1658,1224,-434,0.62213,0.63362,-0.01149
333574,"ArturoEsquerra",1659,1642,-17,0.62213,0.62931,-0.00718000000000008
332264,"asabet",1660,2465,805,0.62213,0.61351,0.00861999999999996
330302,"FabiánPabón",1661,587,-1074,0.62213,0.64368,-0.0215500000000001
331967,"Angelos Livanos",1662,1337,-325,0.62213,0.63218,-0.01005
329236,"milo1320",1663,1040,-623,0.62213,0.63649,-0.01436
333827,"Sergej Surinov",1664,1643,-21,0.62213,0.62931,-0.00718000000000008
333885,"RohitJoshi",1665,1873,208,0.62213,0.62644,-0.00431000000000004
331840,"Petr",1666,527,-1139,0.62213,0.64511,-0.02298
330094,"abhishekjain",1667,1644,-23,0.62213,0.62931,-0.00718000000000008
331403,"HeimoV",1668,1041,-627,0.62213,0.63649,-0.01436
331823,"davideT",1669,946,-723,0.62213,0.63793,-0.0158
328947,"kboger",1670,1645,-25,0.62213,0.62931,-0.00718000000000008
334217,"IsadoraAmaral",1671,1646,-25,0.62213,0.62931,-0.00718000000000008
334265,"José Carlos",1672,673,-999,0.62213,0.64224,-0.0201100000000001
334375,"ThesarMuhammad",1673,1647,-26,0.62213,0.62931,-0.00718000000000008
333359,"PhaniNandula",1674,1648,-26,0.62213,0.62931,-0.00718000000000008
334595,"Haney",1675,1649,-26,0.62213,0.62931,-0.00718000000000008
333154,"Lincolnfstern",1676,1650,-26,0.62213,0.62931,-0.00718000000000008
334690,"HarshitMehta",1677,1225,-452,0.62213,0.63362,-0.01149
329557,"Sarah",1678,2189,511,0.62213,0.61925,0.00287999999999999
329292,"Polu Vidya Sagar",1679,1136,-543,0.62213,0.63506,-0.01293
331412,"suihedolood",1680,1651,-29,0.62213,0.62931,-0.00718000000000008
331497,"Debdas Banerjee",1681,340,-1341,0.62213,0.64943,-0.0273
330000,"Rmie",1682,1652,-30,0.62213,0.62931,-0.00718000000000008
334985,"Alex John",1683,1653,-30,0.62213,0.62931,-0.00718000000000008
329827,"RoG9",1684,57,-1627,0.62213,0.66379,-0.04166
335044,"gloriarhyne",1685,1654,-31,0.62213,0.62931,-0.00718000000000008
335067,"Jean-François",1686,1655,-31,0.62213,0.62931,-0.00718000000000008
333613,"Cassie",1687,1656,-31,0.62213,0.62931,-0.00718000000000008
335113,"JDLC",1688,1657,-31,0.62213,0.62931,-0.00718000000000008
335140,"gretaayers",1689,1658,-31,0.62213,0.62931,-0.00718000000000008
335155,"shlearning",1690,1659,-31,0.62213,0.62931,-0.00718000000000008
329550,"AlexeyAlepko",1691,674,-1017,0.62213,0.64224,-0.0201100000000001
333639,"feg1",1692,1660,-32,0.62213,0.62931,-0.00718000000000008
333192,"Serkan Yilmaz",1693,1661,-32,0.62213,0.62931,-0.00718000000000008
331584,"Julian",1694,947,-747,0.62213,0.63793,-0.0158
335086,"sanc209",1695,1662,-33,0.62213,0.62931,-0.00718000000000008
335246,"BhaskaraVignesh",1696,1663,-33,0.62213,0.62931,-0.00718000000000008
335305,"jl75",1697,1226,-471,0.62213,0.63362,-0.01149
335398,"dipenduchanda",1698,1435,-263,0.62213,0.63075,-0.00862000000000007
329063,"BalaPrabahar",1699,2403,704,0.62213,0.61782,0.00430999999999993
330866,"squawk1200",1700,1664,-36,0.62213,0.62931,-0.00718000000000008
332237,"SanjayVijayaraghavan",1701,1665,-36,0.62213,0.62931,-0.00718000000000008
335214,"Colin Tobing",1702,1666,-36,0.62213,0.62931,-0.00718000000000008
335518,"Michael Petry",1703,1667,-36,0.62213,0.62931,-0.00718000000000008
332144,"Elodielee",1704,1668,-36,0.62213,0.62931,-0.00718000000000008
331652,"Ramasubramani",1705,1669,-36,0.62213,0.62931,-0.00718000000000008
334113,"J Asif",1706,112,-1594,0.62213,0.65805,-0.0359200000000001
335742,"nabil",1707,1670,-37,0.62213,0.62931,-0.00718000000000008
330245,"JiashuTao",1708,1671,-37,0.62213,0.62931,-0.00718000000000008
328861,"andrea82",1709,1436,-273,0.62213,0.63075,-0.00862000000000007
335868,"au3ke",1710,1804,94,0.62213,0.62787,-0.00574000000000008
335923,"Rick-P",1711,1338,-373,0.62213,0.63218,-0.01005
334973,"jam1763",1712,1947,235,0.62213,0.625,-0.00287000000000004
330749,"Sylvio",1713,1805,92,0.62213,0.62787,-0.00574000000000008
331943,"Sebastien42",1714,764,-950,0.62213,0.6408,-0.0186700000000001
336056,"Qnight",1715,1672,-43,0.62213,0.62931,-0.00718000000000008
336137,"avato-Schmieg",1716,1673,-43,0.62213,0.62931,-0.00718000000000008
336135,"paulsunny",1717,1674,-43,0.62213,0.62931,-0.00718000000000008
329512,"Jason",1718,1437,-281,0.62213,0.63075,-0.00862000000000007
330463,"mfontcada",1719,341,-1378,0.62213,0.64943,-0.0273
329959,"AlexanderPapen",1720,1438,-282,0.62213,0.63075,-0.00862000000000007
331148,"MichaelChen_98",1721,1227,-494,0.62213,0.63362,-0.01149
336425,"Luisa Helena",1722,1675,-47,0.62213,0.62931,-0.00718000000000008
336467,"RBramStew",1723,1676,-47,0.62213,0.62931,-0.00718000000000008
336491,"Prabakaran",1724,1677,-47,0.62213,0.62931,-0.00718000000000008
334821,"Bevan Ward",1725,1137,-588,0.62213,0.63506,-0.01293
336339,"RGayol",1726,1439,-287,0.62213,0.63075,-0.00862000000000007
335778,"HristoEvtimov",1727,1678,-49,0.62213,0.62931,-0.00718000000000008
336785,"alenotari6",1728,1679,-49,0.62213,0.62931,-0.00718000000000008
336342,"BHPatton",1729,1228,-501,0.62213,0.63362,-0.01149
336839,"Yanlin",1730,1680,-50,0.62213,0.62931,-0.00718000000000008
336898,"Michael P Murphy",1731,1681,-50,0.62213,0.62931,-0.00718000000000008
331812,"Jiali",1732,1682,-50,0.62213,0.62931,-0.00718000000000008
336819,"rjaraya",1733,292,-1441,0.62213,0.65086,-0.02873
334706,"MarinaThome",1734,1806,72,0.62213,0.62787,-0.00574000000000008
330718,"Muhomorik",1735,1807,72,0.62213,0.62787,-0.00574000000000008
333833,"satou",1736,1683,-53,0.62213,0.62931,-0.00718000000000008
335533,"hulk_baba",1737,1684,-53,0.62213,0.62931,-0.00718000000000008
337227,"mrig61",1738,1685,-53,0.62213,0.62931,-0.00718000000000008
337100,"Anindya",1739,2110,371,0.62213,0.62069,0.00144
337275,"Miky",1740,1874,134,0.62213,0.62644,-0.00431000000000004
332267,"Arpit Sinha",1741,1686,-55,0.62213,0.62931,-0.00718000000000008
328880,"DavidMorris",1742,675,-1067,0.62213,0.64224,-0.0201100000000001
332110,"LuizGuilhermeOliveira",1743,1687,-56,0.62213,0.62931,-0.00718000000000008
331616,"Matt Alexander",1744,2404,660,0.62213,0.61782,0.00430999999999993
337005,"kleinmeisje",1745,1339,-406,0.62213,0.63218,-0.01005
336843,"RamizRahman",1746,1688,-58,0.62213,0.62931,-0.00718000000000008
331950,"fofx",1747,1689,-58,0.62213,0.62931,-0.00718000000000008
335118,"pajech",1748,2487,739,0.62213,0.61207,0.01006
337682,"CharlesStumpf",1749,1690,-59,0.62213,0.62931,-0.00718000000000008
337730,"Darren McKenzie",1750,1229,-521,0.62213,0.63362,-0.01149
336248,"sisichan",1751,1691,-60,0.62213,0.62931,-0.00718000000000008
334990,"Adam Dodd",1752,1692,-60,0.62213,0.62931,-0.00718000000000008
337735,"JonasKocevar",1753,1693,-60,0.62213,0.62931,-0.00718000000000008
337720,"LoganHarris",1754,1694,-60,0.62213,0.62931,-0.00718000000000008
338024,"Alexander Kosenko",1755,1695,-60,0.62213,0.62931,-0.00718000000000008
329804,"ed_mcdill",1756,1808,52,0.62213,0.62787,-0.00574000000000008
337964,"Jocelino",1757,1696,-61,0.62213,0.62931,-0.00718000000000008
337169,"agent47",1758,2190,432,0.62213,0.61925,0.00287999999999999
338182,"DianaNario",1759,83,-1676,0.62213,0.66092,-0.03879
329090,"Erick.Gordon",1760,1875,115,0.62213,0.62644,-0.00431000000000004
337908,"abhinavB",1761,1042,-719,0.62213,0.63649,-0.01436
336076,"Pragya Kumar",1762,1697,-65,0.62213,0.62931,-0.00718000000000008
338272,"AusTPkaggle",1763,1698,-65,0.62213,0.62931,-0.00718000000000008
337851,"Alen Pavlovic",1764,1699,-65,0.62213,0.62931,-0.00718000000000008
334473,"AkilezKrish",1765,1700,-65,0.62213,0.62931,-0.00718000000000008
331740,"Tim Chaffe",1766,1340,-426,0.62213,0.63218,-0.01005
338372,"Neetika",1767,1701,-66,0.62213,0.62931,-0.00718000000000008
338509,"SHIVAM",1768,765,-1003,0.62213,0.6408,-0.0186700000000001
334033,"Kumar.B",1769,588,-1181,0.62213,0.64368,-0.0215500000000001
335415,"Nikifor",1770,401,-1369,0.62213,0.64799,-0.02586
334641,"Predictor",1771,1948,177,0.62213,0.625,-0.00287000000000004
338588,"kjacobus",1772,948,-824,0.62213,0.63793,-0.0158
338555,"ferreat",1773,1702,-71,0.62213,0.62931,-0.00718000000000008
338622,"sotk13",1774,1703,-71,0.62213,0.62931,-0.00718000000000008
337725,"TeerarojChanchokpong",1775,1704,-71,0.62213,0.62931,-0.00718000000000008
338438,"Ketan Gupta",1776,1705,-71,0.62213,0.62931,-0.00718000000000008
333804,"Bill Weston",1777,851,-926,0.62213,0.63937,-0.01724
336612,"Michael",1778,1706,-72,0.62213,0.62931,-0.00718000000000008
338765,"Steven Tey",1779,2191,412,0.62213,0.61925,0.00287999999999999
338785,"Bhaskar",1780,1949,169,0.62213,0.625,-0.00287000000000004
338410,"CaptainTeach",1781,2111,330,0.62213,0.62069,0.00144
338878,"dumak",1782,1707,-75,0.62213,0.62931,-0.00718000000000008
331155,"spa",1783,949,-834,0.62213,0.63793,-0.0158
338892,"MAkashKumar",1784,242,-1542,0.62213,0.6523,-0.03017
337813,"SagarPatel",1785,2019,234,0.62213,0.62356,-0.00143000000000004
337468,"secondelement",1786,528,-1258,0.62213,0.64511,-0.02298
332048,"Jozef Hergott",1787,950,-837,0.62213,0.63793,-0.0158
331248,"natksi",1788,1708,-80,0.62213,0.62931,-0.00718000000000008
338974,"Helen 2",1789,1709,-80,0.62213,0.62931,-0.00718000000000008
334937,"loaita",1790,2064,274,0.62213,0.62213,0
338437,"Stiff Richard",1791,1138,-653,0.62213,0.63506,-0.01293
330767,"HelbertLino",1792,1230,-562,0.62213,0.63362,-0.01149
339042,"MichaelEllison",1793,1710,-83,0.62213,0.62931,-0.00718000000000008
339002,"kasimsaeed",1794,1711,-83,0.62213,0.62931,-0.00718000000000008
332483,"Utkarsh Dubey",1795,2192,397,0.62213,0.61925,0.00287999999999999
339066,"Sukanya Sehgal",1796,1712,-84,0.62213,0.62931,-0.00718000000000008
339090,"CJelges",1797,1713,-84,0.62213,0.62931,-0.00718000000000008
339065,"Vikas Kumar",1798,1043,-755,0.62213,0.63649,-0.01436
339096,"GopeshDwivedi",1799,1714,-85,0.62213,0.62931,-0.00718000000000008
333079,"Jack Davy",1800,2556,756,0.62213,0.60489,0.0172399999999999
336692,"GuilhermeGervasoni",1801,1231,-570,0.62213,0.63362,-0.01149
331110,"AlexeyMaloletkin",1802,766,-1036,0.62213,0.6408,-0.0186700000000001
335814,"A_E_Cook",1803,2488,685,0.62213,0.61207,0.01006
339163,"Henrique Franco",1804,1715,-89,0.62213,0.62931,-0.00718000000000008
339175,"ALQU",1805,1716,-89,0.62213,0.62931,-0.00718000000000008
330353,"Sky Yin",1806,1717,-89,0.62213,0.62931,-0.00718000000000008
339124,"faraday",1807,1341,-466,0.62213,0.63218,-0.01005
335744,"Rohit",1808,1342,-466,0.62213,0.63218,-0.01005
335462,"Kolusu",1809,1718,-91,0.62213,0.62931,-0.00718000000000008
336592,"yaningchau",1810,1719,-91,0.62213,0.62931,-0.00718000000000008
339201,"ZilefniRodríguez",1811,1232,-579,0.62213,0.63362,-0.01149
339303,"kapowpow",1812,2517,705,0.62213,0.6092,0.01293
337740,"melwuong",1813,1440,-373,0.62213,0.63075,-0.00862000000000007
339265,"gabichen",1814,1720,-94,0.62213,0.62931,-0.00718000000000008
338441,"AlexHung",1815,2489,674,0.62213,0.61207,0.01006
